,INS,CGA,DPPA2,CTAG1B,GAGE12G,LINC01419,VGLL2,LOC105370470,TSPY2,LINC01896,MAGEA4,NEUROD1,MAGEA10,MAGEA9B,OTX2,LOC101928697,MAGEA9,PSG3,OLIG3,SPANXB1,DCAF4L2,TUBA3C,VCY1B,PRDM9,CALB1,GAGE12J,NTS,LOC107986952,LINC00383,DPYSL5,LINC01287,PASD1,SSX1,GAGE13,LOC105370420,LIN28A,CALCA,GAB4,CTAG1A,TEX13C,LOC105371197,INSM1,TMEM132D.AS1,GPR1.AS.1,RIPPLY2,MAGEB2,LOC105372564,CTAG2,LOC642496,PAQR9,LOC107987160,RNU1.1,PIWIL3,LOC107985287,LOC105374036,LOC107984256,ASCL1,LINC02582,LOC105376010,IRX4,LOC105377508,LINC00942,MIR675.1,LOC105371675,NKX2.4,PSG4,MAGEA1,SPANXA1,GP2,CT45A3,LOC107984304,SP9,FAM238B,LOC105373368,LOC105377367,HEPACAM2,CALML3,CYP4F10P,CARTPT,LIN28B,LINCR.0002,SLC6A15,DEFA9P,LOC105378835,LINC01205,ADAM6,SPANXD,LOC105378541,LOC105376634,CT45A1,LCN15,SPANXA2,ACTL8,CPN1,LOC107985805,LOC105378790,LINC01448,ZMAT4,SOHLH2,HOXD13,CHRNA9,CARD18,LOC105378065,LINC02476,PRLHR,LOC105369808,GACAT3,TGIF2LX,OR56A3,CT45A9,GLYATL3,APOA4,LINC02506,LOC100506405,CALCB,LOC105370087,DDX53,MIR675,CT45A10,CDH18,IGHVII.44.2,GIP,MAGEC1,PSG6,PAGE2,LINC02327,LOC100420746,LOC105377884,LINC00221,PRORY,LOC105373116,LINC02525,LOC105375710,GPR15,UGT3A1,LOC105373645,GFY,DLL3,LOC107984184,CASC20,LOC339468,SELENOOLP,CT45A2,S100A7,MAGEA11,CCDC169.SOHLH2,OR1F1,LOC107986674,PSG8,LINC02178,TPTE,PCSK1,SSX4B,LOC105374760,IGFBP1,ST8SIA6.AS1,LOC105373855,SLC5A5,ZIC3,HOTS,KHDC1L,GTSF1,LINC01992,LOC107986621,MAGEC2,HOXD11,LINC01234,GH2,HBQ1,LINC02241,LOC107986757,LOC105377885,MAGEA8,LOC105373514,MYCNOS,VCX3A,MYCN,LOC105369878,SAGE1,RETNLB,LOC105371656,TKTL1,GBX2,LOC105374577,LOC105374642,INA,GAL,LINC01885,LOC112268071,C20orf141,SELENOV,PNMA6F,PANCR,LOC102723846,LINC00871,LOC105375537,CT45A5,LOC107984343,LOC105370221,NBPF5P,CLDN6,LINC00200,KIR3DL3,LOC112268449,CYP4F3,PNMA5,LOC105376418,LINC01901,KRTAP3.1,LINC01257,KRT33A,FZD10,LOC105378542,ASNSP1,GNG4,SPANXC,G6PC,H19,CDK5R2,SOHLH1,CSAG4,ABCC2,NEFH,MEIOB,OBP2A,TMEM229A,LINC01681,C1orf61,MAGEB6,PCK1,LOC107985638,CRYBA2,VCX,LINC02418,OR8G5,IGF2BP1,PES1P1,SSX6,SSX4,FAM9B,LOC105374524,NEURL1,FAR2P4,PSG5,ADAMTS20,LOC105369468,TDRG1,FAM230C,HMX2,KCNH5,MUC17,REG4,TFF2,LOC105375207,RNY4,LOC105377694,SCARNA10,RNY5,RNU4.2,UGT2B15,LOC107986116,UGT2A3,SNORA23,FER1L6.AS1,RN7SK,RNY1,DAZ2,MUC6,LOC105379059,RBM17P2,LINC01794,LOC728807,GKN1,RNU5B.1,LOC105376182,SIRT4,LOC105373240,LOC105370472,CDR1,DPCR1,LOC112268095,TRG.TCC1.1,LINC02303,OLFM4,RN7SKP71,LOC101929653,REG3A,SLC9A4,RNU4.1,SNORA74B,RNU5E.1,LOC105372027,RNVU1.7,SNORA63D,LOC105369167,MIA,TRNAL.CAA,UBE2U,SCARNA13,SNORA40B,TMEM108.AS1,LINC01819,LOC100422026,CYMP.AS1,LOC105379174,RPL17P17,ARMH2,LOC105375166,GC,LOC105374157,SCARNA5.1,SNTG1,RN7SL144P,SNORA54,LOC107984759,RNU1.4,LOC105372991,LINC01333,HCG21,PRSS2,LOC105374810,LOC105373134,VTRNA1.1,LOC727709,SEC14L3,ALB,LINC02469,LOC107986013,LOC112268257,CYMP,ANXA10,LOC105373186,LOC107985676,LOC107984292,LGALS4,SNORD13B.1,LOC107986528,CASR,LOC105374317,RNU12,LOC107985467,RNU6ATAC,LOC105376103,GNAT3,DUOX2,LOC102724120,LOC105372624,LOC105378571,LOC105371619,LOC107985087,LOC107986524,LOC105373905,SNORD133,RN7SL141P,LOC105376926,LOC105374206,SYNPR,LOC105377549,TCP11X2,LOC105378807,LOC105377295,RPL6P12,LINC02231,LOC105376823,LOC389602,LOC105370780,LOC105374475,SNORA101B,LINC02299,ALDOB,LOC105374154,LOC105375046,SULT1C3,MOGAT3,MIR4461,MIR4461.1,LINC02188,LOC105372076,TNMD,HP,NHS.AS1,LOC105379012,LOC107986350,LOC100419545,LOC107985394,SCARNA21,LOC105378518,LOC107984087,SCARNA1,HPR,LOC105378041,LIPF,CELF2.AS2,SCGB1A1,LOC107986483,LOC101060098,LOC101927421,NOTO,SULT1B1,TSL,LOC100421594,SNORA22C,PTPRD.AS2,SNORA38,SNORA12,LINC01331,LRRC19,CYP3A5,LOC105374440,LOC105376192,SNORA37,DPYD.AS2,REREP2Y,RN7SL296P,VSIG1,LOC105377722,SNORA74D,LOC105376193,LOC105370673,CDH16,TM4SF4,LOC112268045,LOC101927692,TCP11X1,RPL7AP35,LOC105372887,GAPDHP47,LOC105376580,LOC107985099,SPINT4,LOC105376611,LOC107984611,LINC02140,HHATL.AS1,MYBPC1,LOC105369937,SCARNA11,LOC107984020,LOC105376924,MIR3609,MIR3609.1,LOC728196,LOC105377109,LOC107986170,LOC105377395,LRRC31,LOC105369371,LOC107987296,NXPE1,LOC107986434,LOC105378773,LOC105377947,SLC6A18,LOC107984545,HNRNPA1P3,ABCC12,SLCO1B7,LOC105376759,LOC105375405,LOC105370904,MRPL50P2,FAM74A4,SNORA20,LOC105372315,LOC102724319,LOC107984716,LOC105371840,LOC105369455,SCARNA28,C18orf15,LOC105376183,DLEU1.AS1,LOC105379574,C6,SNORA38B,PRKCA.AS1,RPL6P7,LOC107986839,LOC105373034,LOC107986431,LOC107985579,NPM1P43,LOC105374914,SCARNA26A,SNORD97,TCN1,TYR,LOC107986343,ARHGEF9.IT1,NRBF2P1,TREH,YTHDF1P1,LOC105376072,TAS2R50,LOC105372787,NAV2.AS5,OR5P2,RNU6.9,SNORA94,IHH
1a5663fb-1d6a-466b-9e9b-935ad1262408,0.0,856.4882892757364,0.0,245.76303130742386,0.0,2391.426314379258,38.68492159468709,0.0,0.0,0.0,0.0,0.0,595.9649018120289,0.0,37.17119816081242,0.0,0.0,188.6802307967285,0.0,26147.21274130622,82.90623004417606,0.0,0.0,896.3323539546922,338.7906402734711,0.0,0.0,10487.779820639627,0.0,32.23969614485321,146.27735977991054,0.0,0.0,0.0,0.0,0.0,42.15478692741897,0.0,1226.255124961,19.289690180267893,19.030098076392655,64.64238091498216,2043.1494576364616,0.0,10490.902730953316,7522.83564582397,0.0,92.56331692746879,0.0,87.28905385467856,0.0,63769.793383076125,0.0,0.0,0.0,0.0,257.09354143135795,0.0,109.27315147377031,108.56146501060218,0.0,2737.100426800562,9574.518094685052,420.40771433486026,56.772930024074434,0.0,0.0,8239.124781478979,0.0,0.0,0.0,1528.6326827459368,15.058219808154735,0.0,0.0,249.5762668591294,66.60534326737428,0.0,100.45396033767925,416.5195135381208,12736.863157430438,4864.665559825243,0.0,0.0,11.457912454372538,36.8850127359001,7050.830088224716,719.819191696804,203.16660347258528,0.0,0.0,3690.0834092195264,370.8916857890624,0.0,13.507618888767295,55.571568143274796,0.0,7.051428746373341,307.6014639422206,0.0,1068.0888155714126,0.0,112.77959964291597,0.0,0.0,0.0,0.0,324.4258197372621,0.0,0.0,0.0,0.0,183.34183585567123,86.7944983087597,0.0,0.0,0.0,7326.587759411172,0.0,493.06188910105965,125.23631263090155,3817.687594716192,424.54933277983247,49.35318605507759,1395.05005915686,20.196742190502416,144.74862001413624,0.0,179.79545965475927,0.0,0.0,508.2523118869543,225.84810562117818,8096.165678339221,0.0,74.9717566957394,0.0,2636.5080880118894,56.59813652030573,0.0,0.0,217.7295660015843,0.0,523.436068957725,0.0,1515.3029769475138,77.2182565060094,0.0,0.0,0.0,457.4299603283528,332.1771583870325,0.0,430.50044504357857,37091.4784893723,275.03104042183276,0.0,938.2109418655757,0.0,9743.248346675258,2469.7733289912,8412.352153311595,0.0,330.1557963684501,8377.943416051394,17.66999238253564,592.4825553641741,0.0,3168.5350080573353,989.7636822569629,0.0,0.0,0.0,336.177248237701,363.76165861562475,0.0,1878.6603805930745,0.0,0.0,0.0,0.0,118.56681600524091,1738.306951857264,203.22413643804032,1183.210761254879,4697.76649195426,17952.806667026816,0.0,6.119532204325999,498.4868941440553,133.72859780135227,0.0,0.0,0.0,234.75596667303103,0.0,0.0,1030.6328394915759,0.0,0.0,16273.885281228917,169.93392838553586,53.25340307588442,0.0,192.53763774755808,0.0,83.20969450234188,62.319348545287326,1519.99504432458,25.5526968964502,0.0,168.0354181151307,1082.772726938205,2848.091238713506,21908.799654222505,34335.82849601908,0.0,24433.639284064582,348.43974078758896,48.9979859095094,408.3436856276274,810.8883352768759,197.61434820527063,1519.0145745760947,0.0,35.98879158534711,369.31698545165716,1402.5368706605054,188.64109534936173,33.825928560620305,788.6230288639997,0.0,0.0,0.0,0.0,917.7252722405028,311.4833213986629,0.0,0.0,0.0,116.09689757214768,119.61778194397638,0.0,0.0,60.862075779949336,0.0,0.0,5.855974369837953,209.3569497521288,69.73852329967869,0.0,584.9683468989718,884.4258240005685,0.0,0.0,0.0,2196.336423538359,547.1153196962887,19359.539778685878,710.8867859682088,0.0,0.0,1727.465963115134,0.0,130072.13542909034,0.0,0.0,34.33570777426728,0.0,0.0,0.0,0.0,0.0,229.13376636853118,0.0,2407.618669581522,0.0,0.0,0.0,170.47533636894295,0.0,0.0,0.0,338.1749967667108,3453.236233313187,0.0,0.0,11.044865862650385,2546.5558543502607,1032.5460690346627,716.0774037201427,0.0,99131.29100472695,0.0,0.0,913.1518003736938,0.0,0.0,3384.156941103226,942.4916249455599,98.28418916699798,21.316181286868392,45.59294330802406,0.0,0.0,0.0,111.9553881960737,49.11321063797836,0.0,0.0,4349.861997693245,0.41330044438768254,0.0,0.0,0.0,216.01046920935792,0.0,0.0,844.4814440989737,8721.27872706346,12.140672971103577,0.0,0.0,0.0,0.0,134.0842576857393,0.0,0.0,0.0,0.0,1456.6630228319393,193.9142905252669,0.0,0.0,3381.399392782829,0.0,0.0,11.723899707777615,31.219210444268683,398.40276635602237,0.0,658.7268449143317,0.0,0.0,129.09631855168487,56.148670561378445,0.0,16.272378867700713,0.0,0.0,0.0,0.0,1697.7039029001737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.043410813122755,0.0,0.0,0.0,73.28122444739913,28.958844898858384,18.309835400194522,0.0,0.0,75.77524625636975,0.0,0.0,87.35304876219665,53.7831326559254,39546.92256500348,39546.92256500348,0.0,0.0,68.18647901259385,131549.77903449562,0.0,0.0,3.9628944429152586,50.172147221057045,0.0,1512.4963366966242,0.0,0.0,553.707070536003,33006.77377073658,0.0,0.0,0.0,4744.89392302976,0.0,0.0,279.81866262635896,0.0,494.31770139025366,0.0,0.0,0.0,16.216544408782024,0.0,937.9119766222093,0.0,151.4837858704673,72.23802247732996,0.0,0.0,0.0,0.0,0.0,0.0,14469.214899720782,32.920979122126255,0.0,0.0,0.0,61.75033504130098,2461.2529090942103,53.73162393435194,0.0,0.0,0.0,0.0,0.0,0.0,95.95078978209789,0.0,0.0,0.0,0.0,0.0,8.461202037163536,0.0,335.4575682809362,135.96948773517235,0.0,398.9382539452106,398.9382539452106,0.0,0.0,158.56241737880035,3.1525626110719718,407.78567489964064,0.0,0.0,0.0,0.0,29.13911783960867,206.44546655772527,0.0,0.0,0.0,348.1137674131814,0.0,17.018213980554805,0.0,0.0,0.0,0.0,1668.2872437708804,25.624581463333293,0.0,0.0,0.0,0.0,1732.2968305332236,0.0,0.0,0.0,365.8421716041449,99.68575012931267,0.0,0.0,0.0,100.66453372623201,0.0,0.0,0.0,0.0,0.0,0.0,1941.8740924431656,108.75968224977278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.95389845968649,0.0,0.0,635.3184903949895,0.0,68.38941496203608
3cae08cc-e9c7-49e7-8537-8fff5ecef617,0.0,0.0,0.0,0.0,0.0,34.71933063355504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2597581901484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.52835574785894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30894.17072165023,71.00975436602391,0.0,0.0,93.22847073796706,0.0,0.0,0.0,0.0,0.0,21288.233391119396,17602.700631212403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.7076496894814,0.0,0.0,0.0,54.624361927734384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.102225318732938,0.0,0.0,0.0,0.0,323.4091979487843,0.0,0.0,0.0,0.0,0.0,0.0,64.82007136925166,26079.513561443702,0.0,601.9669884868331,0.0,0.0,0.0,0.0,144.87819449557534,244.48195321128338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22832.488499905943,0.0,35.28921314364096,0.0,0.0,911.1634747777154,0.0,443.59612129057604,0.0,0.0,0.0,160.75525690604934,0.0,0.0,0.0,0.0,1192.0802896601951,0.0,0.0,0.0,906.1118803030024,0.0,180.1939923860515,0.0,0.0,0.0,0.0,0.0,34544.469672686835,0.0,0.0,0.0,0.0,117.77575467538136,1054.7743241730363,0.0,0.0,2275.480052264415,774.2660062202942,0.0,565.4517520264623,0.0,54541.804121143214,0.0,1244.8124948367338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.8300551271035,0.0,119.18883203529347,0.0,1400.7295978379098,0.0,7302.590639303719,0.0,0.0,0.0,0.0,570.7671125677703,546.0096955051996,177.91737845824287,0.0,523.0143177333305,4260.800397286132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903.8592762409016,0.0,0.0,0.0,161.06804321786697,0.0,46.35775185044652,0.0,0.0,0.0,0.0,2645.947281555389,0.0,0.0,161334.27385239443,0.0,66.27629012793263,105730.30164144926,222.8189953318026,0.0,0.0,1025.2360926771648,10282.039726401548,45349.06650585347,0.0,220.55067353124392,0.0,378.6941991431193,0.0,201.84080927075087,0.0,0.0,0.0,0.0,135.27531705062367,31.07958619503404,277.52005499659197,0.0,429.00717456115535,0.0,51.12419860217798,389.16738800156924,216.31582956943046,117.2525985110909,0.0,0.0,0.0,0.0,0.0,0.0,2.2488932281456036,862.4960153077106,741.7333834715207,0.0,0.0,0.0,1706.9285460569604,0.0,5971.601750777731,1243.6126257154488,0.0,0.0,2483.62619135272,0.0,76022.10518590377,0.0,0.0,175.59443546900624,0.0,0.0,0.0,0.0,1373.8693175580413,0.0,0.0,3687.9031018155115,0.0,0.0,1727.747752486206,3436.717742284327,0.0,0.0,0.0,87.44061635922571,4713.693892876961,32.48479931942312,0.0,0.0,2139.2170905987296,0.0,1183.3748323504137,0.0,27423.719580943714,0.0,0.0,3161.48006361576,0.0,54.15491098420082,4245.984758316689,1971.1357477659724,95.3667841440079,0.0,145.91303874197231,0.0,0.0,0.0,171.52448848928043,0.0,0.0,0.0,2026.210144599989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.7902549316393,9925.634671870335,0.0,90.53140793937592,0.0,0.0,153.98753969349286,1323.0295335236733,0.0,0.0,0.0,0.0,554.3093132716656,0.0,0.0,13.945270712462722,2215.8207987687233,0.0,0.0,0.0,27.66089276167732,945.111443286572,0.0,610.2269552153633,0.0,0.0,1076.8591507399449,0.0,0.0,0.0,151.2259504399691,0.0,172.25551709571266,0.0,3911.711251380534,0.0,162.00964966702094,0.0,0.0,0.0,0.0,0.0,21.628260643480147,0.0,0.0,0.0,0.0,59.15631382049958,0.0,0.0,0.0,1568.4736684997588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50891.41740962168,0.0,0.0,12.142933952720465,0.0,24.64328801793701,1190.520815637554,0.0,0.0,0.0,2212.8848642141047,126.8554266490942,0.0,0.0,5192.537059354692,0.0,0.0,1115.6641245134622,0.0,1243.9383337095214,0.0,0.0,0.0,0.0,0.0,957.9701023789063,0.0,78.03912720958672,1415.7550557474121,0.0,0.0,295.6525945810869,0.0,0.0,0.0,81316.50755984831,0.0,0.0,0.0,0.0,189.21277131299863,701.0409710003696,0.0,118.43701013431391,0.0,174.71663157530924,0.0,0.0,48.29735369717543,100.80286689312759,266.7075853214001,0.0,0.0,58.85676651382748,0.0,319.30480214757387,0.0,0.0,0.0,106.12027509397079,0.0,0.0,0.0,0.0,1164.7103322056294,54.550302169164915,45782.696088958946,0.0,0.0,40.82377302498891,67.99691214374661,0.0,1105.7723656279438,0.0,0.0,787.2848457200895,0.0,0.0,52.146493260395935,0.0,109.46953128863434,0.0,0.0,1066.8303412856003,78.51776138817911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.18898885516286,965.3093894535835,0.0,207.70148237418766,312.24302671773665,0.0,142.87906356503575,0.0,0.0,0.0,1765.2425774238427,2517.5033560405127,11239.28303213562,40015.158539768425,97.55484264391843,0.0,0.0,457.95643918601377,167.73519119997437,64.93863981017857,0.0,0.0,130.32302464568411,0.0,0.0,0.0,0.0,2305.1155588492434
e716f762-f1ed-4298-b23d-9e53bec6d318,0.0,184.54849127705458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.98140842009283,35.464236484024156,332.1085855817358,0.0,50.21241993482723,0.0,0.0,15.040823372736279,0.0,0.0,0.0,0.0,0.0,38.63068617009773,0.0,0.0,0.0,0.0,0.0,72.9550007671354,0.0,0.0,0.0,0.0,109.82913003396823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547.74597402748,0.0,0.0,0.0,0.0,125.40976379857815,0.0,0.0,30.6612060310697,0.0,9823.504608423076,29600.98787485001,0.0,0.0,0.0,85.91880522676507,182.4329533487391,0.0,0.0,0.0,1367.128035924861,95.69069051308614,0.0,0.0,89.99841006113537,112.86878741872034,0.0,0.0,0.0,0.0,179.79144693548912,0.0,0.0,0.0,3.521408180453836,0.0,0.0,0.0,0.0,0.0,182.4329533487391,157.33224912912533,0.0,0.0,162.83745101446277,0.0,29.873211859960506,531.9987610874095,0.0,133.30641879611056,0.0,0.0,0.0,0.0,0.0,79.14579605581,0.0,0.0,0.0,0.0,0.0,103.56311611558115,0.0,0.0,0.0,0.0,22150.49953092387,0.0,0.0,0.0,254.44093296001085,0.0,42.25689816544603,0.0,0.0,0.0,0.0,0.0,0.0,220.08390919790602,0.0,0.0,2032.9242324011627,0.0,0.0,81.33625411897341,32.68126870286069,0.0,0.0,0.0,90.82153156725019,0.0,887.009832789488,0.0,904.9201791301838,22.194204422603885,0.0,0.0,1297.991055315284,25.525592633912684,351.69913083297257,0.0,95.67501636230595,10.70781433124645,0.0,0.0,88.92379917665797,0.0,20012.712937858127,2372.4108166540177,745.5260709480216,0.0,0.0,0.0,0.0,0.0,0.0,188.83483959410717,0.0,0.0,0.0,0.0,0.0,170.7535977888351,0.0,751.4291535667398,0.0,0.0,0.0,0.0,3.0781954140367636,0.0,0.0,0.0,72.3114794047512,1565.95956322038,0.0,0.0,319.7448005770007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.84769348783135,0.0,0.0,14642.073368969448,0.0,0.0,0.0,4587.779964523481,60.71683730684801,87.90007146604631,0.0,0.0,0.0,0.0,261.02196724804617,0.0,128.91007056213436,389.6037763390134,0.0,28.074788507179896,48587.82362481948,733.585727959538,28.019472374007602,0.0,14852.765606414563,815.8227843640474,108.94099555293487,335.44707487825974,0.0,0.0,43.76636298837512,0.0,0.0,0.0,245.66497374611308,0.0,409.53820863167147,0.0,437.8499676911177,0.0,0.0,0.0,115.89205851029321,7.0683847630166134,107.5039159039069,0.0,0.0,0.0,0.0,31.632600860648676,0.0,0.0,0.0,0.0,68.5003016040062,312.81034436888467,0.0,0.0,0.0,1179.99186846844,0.0,4079.2360736637247,98.71336842137806,8.809169304336207,0.0,72.96907387685128,0.0,141457.07865824003,0.0,0.0,600717.9197311127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.2761057816596,0.0,0.0,838.7230500810365,403.70346209545846,0.0,0.0,0.0,26.680186131866062,7728.885023412399,0.0,0.0,0.0,1622.488819144105,0.0,0.0,18.80238129379938,11159.557243869209,0.0,0.0,1089.7312964400705,723.2781482931553,20.346218137340802,4026.7222511485515,0.0,0.0,0.0,0.0,33.12610094381839,0.0,0.0,47.429636613225966,35.54477242046931,0.0,0.0,560.2839087691874,0.0,0.0,771.6715115441474,0.0,0.0,0.0,0.0,243.56286595796433,1310.6839950568874,0.0,0.0,0.0,0.0,0.0,89.63642726749016,0.0,0.0,0.0,53.60357903699299,297.474085669278,0.0,0.0,10.005069799449773,570.2179235381354,0.0,0.0,0.0,15.29747855409881,353.89856793411684,0.0,0.0,0.0,0.0,1946.8078947769848,0.0,0.0,0.0,0.0,0.0,23.565196075331563,0.0,2523.8714964463857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.53273702101893,0.0,0.0,0.0,8.178897639037706,0.0,0.0,0.0,13.710231159296846,0.0,18.111503097422567,0.0,0.0,0.0,0.0,0.0,0.0,57.77408258079899,9142.746905943593,0.0,0.0,0.0,0.0,0.0,634.8869292303019,0.0,0.0,0.0,453.5651092397401,0.0,47.31373030924814,0.0,294.3453167473819,55.54883260978391,0.0,0.0,0.0,23.485966018973773,59.3593470418575,0.0,0.0,0.0,0.0,0.0,0.0,21.579236164842627,150.69430516452968,0.0,0.0,0.0,0.0,0.0,0.0,2276.7334362487013,0.0,0.0,0.0,0.0,26.160384050694336,145.38792156611768,46.01087696080298,16.374992287408965,0.0,0.0,0.0,0.0,44.72404095649906,0.0,0.0,0.0,0.0,0.0,0.0,18.111503097422567,0.0,0.0,0.0,0.0,439.42405518486174,439.42405518486174,0.0,0.0,0.0,0.0,254.74055804606286,0.0,0.0,0.0,9.40119064689969,0.0,57.84764889987471,0.0,0.0,113.2423002531385,0.0,346.7721813147307,0.0,0.0,0.0,0.0,0.0,1057.0760488363107,0.0,99.93087679929474,0.0,0.0,0.0,401.4405325717373,0.0,0.0,0.0,93.55142072517644,17.325798291194,0.0,0.0,0.0,250.8605453005871,0.0,593.7974544290281,17.928053250211104,0.0,5.257316712082095,0.0,1051.1899391637864,386.7259565732758,0.0,0.0,0.0,0.0,39.81836098762501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5573699216999,303.8251263648227
